# Created at Tue Jun 08 20:52:25 GMT+02:00 2021 in Copenhagen 
18702358338332, -0.120751, -0.137578, 9.804941 
18702378144241, -0.120621, -0.137244, 9.804947 
18702397950149, -0.121047, -0.137317, 9.804942 
18702417786575, -0.120830, -0.137393, 9.804943 
18702437623000, -0.120615, -0.137539, 9.804943 
18702457459426, -0.120413, -0.137527, 9.804946 
18702477265334, -0.120139, -0.137439, 9.804951 
18702497071243, -0.119955, -0.137427, 9.804953 
18702516907668, -0.120017, -0.137334, 9.804955 
18702536713577, -0.120222, -0.137796, 9.804945 
18702556550002, -0.120108, -0.138478, 9.804937 
18702576355911, -0.119842, -0.138752, 9.804935 
18702596161819, -0.120052, -0.138938, 9.804932 
18702615998244, -0.120028, -0.139119, 9.804929 
18702635804153, -0.117722, -0.136908, 9.804988 
18702655610061, -0.119301, -0.139619, 9.804931 
18702675446487, -0.119287, -0.138471, 9.804946 
18702695282912, -0.119213, -0.138737, 9.804943 
18702715119338, -0.119203, -0.139028, 9.804940 
18702734925246, -0.119403, -0.139788, 9.804926 
18702754731155, -0.119427, -0.142103, 9.804893 
18702774567580, -0.118322, -0.140876, 9.804925 
18702794373489, -0.118155, -0.137215, 9.804978 
18702814209914, -0.118182, -0.137936, 9.804968 
18702834015823, -0.118439, -0.138649, 9.804955 
18702853821731, -0.118484, -0.139147, 9.804947 
18702873658157, -0.118635, -0.140165, 9.804932 
18702893464065, -0.118090, -0.142039, 9.804911 
18702913269973, -0.118134, -0.141893, 9.804912 
18702933106399, -0.118419, -0.141761, 9.804911 
18702952912307, -0.118693, -0.141706, 9.804908 
18702972748733, -0.119189, -0.141650, 9.804903 
18702992585159, -0.119284, -0.141752, 9.804899 
18703012391067, -0.118900, -0.141538, 9.804908 
18703032227493, -0.118838, -0.141163, 9.804914 
18703052033401, -0.119254, -0.141116, 9.804910 
18703071839309, -0.119431, -0.141068, 9.804908 
18703091675735, -0.119277, -0.141508, 9.804904 
18703111481643, -0.119442, -0.141619, 9.804900 
18703131318069, -0.119520, -0.141804, 9.804896 
18703151123977, -0.119274, -0.141435, 9.804905 
18703170929885, -0.119279, -0.140764, 9.804914 
18703190766311, -0.119291, -0.139952, 9.804926 
18703210572219, -0.119310, -0.139716, 9.804929 
18703230408645, -0.119472, -0.140116, 9.804921 
18703250214553, -0.119469, -0.140584, 9.804914 
18703270050979, -0.119317, -0.141117, 9.804908 
18703289887405, -0.119099, -0.140765, 9.804917 
18703309693313, -0.118964, -0.140571, 9.804921 
18703329529739, -0.118827, -0.140145, 9.804929 
18703349335647, -0.119087, -0.140455, 9.804922 
18703369141555, -0.118483, -0.141155, 9.804918 
18703388977981, -0.118594, -0.141609, 9.804911 
18703408783889, -0.118313, -0.141644, 9.804914 
18703428589797, -0.119503, -0.142346, 9.804888 
18703448426223, -0.117109, -0.139547, 9.804958 
18703468232131, -0.119165, -0.139867, 9.804929 
18703488068557, -0.121030, -0.139740, 9.804908 
18703507874465, -0.119066, -0.137980, 9.804956 
18703527680373, -0.119219, -0.139058, 9.804939 
18703547516799, -0.121401, -0.141509, 9.804877 
18703567353225, -0.119123, -0.140592, 9.804918 
18703587159133, -0.118478, -0.140854, 9.804922 
18703606995559, -0.120697, -0.141652, 9.804884 
18703626801467, -0.119148, -0.139369, 9.804936 
18703646637893, -0.118057, -0.139059, 9.804954 
18703666443801, -0.119504, -0.139640, 9.804928 
18703686249709, -0.116670, -0.138239, 9.804981 
18703706086135, -0.116761, -0.138992, 9.804971 
18703725892043, -0.118711, -0.140342, 9.804927 
18703745697952, -0.117073, -0.138495, 9.804974 
18703765534377, -0.118501, -0.138930, 9.804950 
18703785340286, -0.119296, -0.139088, 9.804938 
18703805176711, -0.116668, -0.137427, 9.804993 
18703824982619, -0.118441, -0.138878, 9.804952 
18703844819045, -0.118361, -0.139040, 9.804950 
18703864655471, -0.116639, -0.138096, 9.804984 
18703884461379, -0.119306, -0.139554, 9.804931 
18703904297805, -0.118631, -0.137942, 9.804962 
18703924103713, -0.117523, -0.136809, 9.804992 
18703943909621, -0.119301, -0.138078, 9.804953 
18703963746047, -0.117173, -0.136485, 9.805000 
18703983551955, -0.117582, -0.136835, 9.804991 
18704003357864, -0.119135, -0.137712, 9.804959 
18704023194289, -0.116993, -0.136100, 9.805008 
18704043000198, -0.118691, -0.137593, 9.804966 
18704062806106, -0.120330, -0.138806, 9.804930 
18704082642532, -0.118064, -0.137951, 9.804970 
18704102448440, -0.120073, -0.139735, 9.804919 
18704122284866, -0.118724, -0.137865, 9.804962 
18704142121291, -0.118744, -0.137450, 9.804968 
18704161957717, -0.121288, -0.138459, 9.804922 
18704181763625, -0.118452, -0.136917, 9.804979 
18704201569534, -0.119293, -0.138866, 9.804941 
18704221405959, -0.119576, -0.138951, 9.804936 
18704241211868, -0.118201, -0.137602, 9.804973 
18704261017776, -0.121296, -0.138905, 9.804915 
18704280854202, -0.120066, -0.137129, 9.804955 
18704300660110, -0.120261, -0.137199, 9.804953 
18704320496536, -0.121947, -0.139086, 9.804906 
18704340302444, -0.118928, -0.137836, 9.804961 
18704360108352, -0.120226, -0.139586, 9.804919 
18704379944778, -0.120326, -0.139324, 9.804922 
18704399750686, -0.118845, -0.137178, 9.804971 
18704419587112, -0.121063, -0.137787, 9.804935 
18704439423537, -0.119506, -0.136276, 9.804975 
18704459229446, -0.119180, -0.137332, 9.804964 
18704479065871, -0.120207, -0.139067, 9.804927 
18704498871780, -0.117616, -0.137649, 9.804979 
18704518677688, -0.119375, -0.138613, 9.804945 
18704538514114, -0.119014, -0.137733, 9.804960 
18704558320022, -0.117822, -0.136345, 9.804995 
18704578156448, -0.120150, -0.137629, 9.804948 
18704597962356, -0.118292, -0.136439, 9.804988 
18704617768264, -0.119122, -0.137591, 9.804961 
18704637604690, -0.120130, -0.138290, 9.804939 
18704657410598, -0.118269, -0.136894, 9.804981 
18704677216506, -0.120493, -0.137830, 9.804941 
18704697052932, -0.119614, -0.136101, 9.804976 
